City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
463,Kumluca,TR,36.3703,30.2869,47.39,50,42,6.08,scattered clouds,2021-01-17 23:04:56
464,Shahr-E Babak,IR,30.1165,55.1186,42.85,64,0,11.36,clear sky,2021-01-17 23:04:56
465,Cape Coast,GH,5.1053,-1.2466,79.45,85,13,8.99,few clouds,2021-01-17 23:04:56
466,Gotsu,JP,35.0,132.2167,36.21,83,100,10.0,light snow,2021-01-17 23:00:53
467,Escanaba,US,45.7453,-87.0646,28.4,86,90,6.91,mist,2021-01-17 23:00:26
468,Greenfield,US,42.9614,-88.0126,32.0,69,90,8.05,overcast clouds,2021-01-17 23:03:47
469,Pisco,PE,-13.7,-76.2167,71.6,78,0,23.02,clear sky,2021-01-17 23:04:57
470,Teknaf,BD,20.8624,92.3058,60.48,73,0,3.69,clear sky,2021-01-17 23:04:57
471,Matadi,CD,-5.8167,13.45,75.65,83,66,2.82,broken clouds,2021-01-17 23:04:57
472,Bandarbeyla,SO,9.4942,50.8122,74.14,73,14,12.93,few clouds,2021-01-17 23:04:57
473,Husavik,IS,66.0449,-17.3389,33.8,80,90,3.44,moderate rain,2021-01-17 23:02:45
474,Kavaratti,IN,10.5669,72.642,81.39,76,0,6.08,clear sky,2021-01-17 23:04:58
475,Andijon,UZ,40.7821,72.3442,42.01,67,61,13.0,broken clouds,2021-01-17 23:04:58
476,Fuyu,CN,45.1833,124.8167,-10.8,84,95,10.54,overcast clouds,2021-01-17 23:04:58
477,Cuamba,MZ,-14.8031,36.5372,72.16,92,100,2.37,light rain,2021-01-17 23:04:58
478,Codrington,AU,-38.2667,141.9667,60.01,74,99,14.85,overcast clouds,2021-01-17 23:04:58
479,Moose Factory,CA,51.2585,-80.6094,8.6,85,20,8.05,few clouds,2021-01-17 23:04:58
480,Chernogorsk,RU,53.8236,91.2842,17.6,73,0,6.71,clear sky,2021-01-17 23:04:59
481,Simao,CN,22.7886,100.9748,43.34,94,99,2.33,overcast clouds,2021-01-17 23:04:59
482,Uwajima,JP,33.2238,132.56,32.0,69,20,9.22,few clouds,2021-01-17 23:04:59
483,Bedele,ET,8.456,36.353,60.82,52,54,3.65,broken clouds,2021-01-17 23:04:59
484,Waipawa,NZ,-41.4122,175.5153,66.2,48,1,24.16,clear sky,2021-01-17 23:01:40
485,Sanchazi,CN,42.0817,126.6003,2.68,91,100,6.02,light snow,2021-01-17 23:05:00
486,Bukama,CD,-9.2,25.85,68.99,93,71,0.78,broken clouds,2021-01-17 23:05:00
487,Satellite Beach,US,28.1761,-80.5901,61.0,55,75,10.36,broken clouds,2021-01-17 23:05:00
488,Portlethen,GB,57.0547,-2.1307,41.0,81,100,11.5,overcast clouds,2021-01-17 23:05:01
489,Fort Nelson,CA,58.8053,-122.7002,24.8,74,75,5.75,broken clouds,2021-01-17 23:05:01
490,Alice Springs,AU,-23.7,133.8833,77.0,26,0,5.75,clear sky,2021-01-17 23:02:27
491,Khani,GE,41.9563,42.9566,42.8,100,90,10.36,overcast clouds,2021-01-17 23:05:02
492,Bhola,BD,22.6833,90.65,60.75,60,0,3.74,clear sky,2021-01-17 23:05:02
493,Malakal,SS,9.5334,31.6605,77.58,23,49,7.49,scattered clouds,2021-01-17 23:05:03
494,Prince Rupert,CA,54.3161,-130.3201,46.4,87,90,4.61,light rain,2021-01-17 23:05:03
495,Anuradhapura,LK,8.3565,80.4173,72.18,97,61,4.47,light rain,2021-01-17 23:05:03
496,Vao,NC,-22.6667,167.4833,77.07,81,84,11.43,broken clouds,2021-01-17 23:05:04
497,Craig,US,40.5153,-107.5464,35.6,55,90,3.44,overcast clouds,2021-01-17 23:05:04
498,Nuuk,GL,64.1835,-51.7216,24.8,80,90,6.91,light snow,2021-01-17 23:00:48
499,Hailar,CN,49.2,119.7,-25.83,82,0,7.4,clear sky,2021-01-17 23:04:23
500,Patea,NZ,-39.7583,174.4833,66.0,74,45,11.01,scattered clouds,2021-01-17 23:05:05
501,Merano,IT,46.6682,11.1595,30.0,80,20,6.8,few clouds,2021-01-17 23:05:05
502,Roura,GF,4.7263,-52.3274,80.6,83,75,4.61,broken clouds,2021-01-17 23:05:06
503,Teahupoo,PF,-17.8333,-149.2667,87.8,51,40,9.22,scattered clouds,2021-01-17 23:05:07
504,Camopi,GF,3.1655,-52.3158,72.23,98,100,2.62,light rain,2021-01-17 23:05:07
505,Wattegama,LK,6.7989,81.4808,71.96,90,100,4.47,overcast clouds,2021-01-17 23:05:07
506,Quatre Cocos,MU,-20.2078,57.7625,80.01,78,75,11.5,broken clouds,2021-01-17 23:05:07
507,Artvin,TR,41.1667,41.8333,44.6,87,90,12.66,overcast clouds,2021-01-17 23:05:08
508,Abu Dhabi,AE,24.4667,54.3667,66.2,42,0,3.44,clear sky,2021-01-17 23:05:08
509,Zhuanghe,CN,39.7008,122.9911,17.01,53,100,8.57,overcast clouds,2021-01-17 23:05:08
510,Baruun-Urt,MN,46.6806,113.2792,-18.62,88,84,3.65,broken clouds,2021-01-17 23:05:08
511,Velizh,RU,55.6056,31.1967,-3.32,92,12,2.28,few clouds,2021-01-17 23:05:08
512,Marathon,US,44.9,-89.7668,26.6,68,90,4.61,overcast clouds,2021-01-17 23:05:09
513,Oriximina,BR,-1.7656,-55.8661,80.82,70,58,0.22,light rain,2021-01-17 23:05:09
514,La Paz,BO,-16.5,-68.15,44.6,81,75,8.05,light rain,2021-01-17 23:02:12
515,Planadas,CO,3.197,-75.6451,69.94,74,73,0.83,broken clouds,2021-01-17 23:00:21
516,Carcassonne,FR,43.25,2.1667,39.2,87,20,6.91,few clouds,2021-01-17 23:05:09
517,Severodvinsk,RU,64.5635,39.8302,10.4,85,90,4.47,overcast clouds,2021-01-17 23:02:32
518,Susanville,US,40.4163,-120.653,55.99,47,1,3.44,clear sky,2021-01-17 23:05:10
519,Jaciara,BR,-15.9653,-54.9683,71.38,94,97,1.83,overcast clouds,2021-01-17 23:00:34
520,San Policarpo,PH,12.1791,125.5072,79.47,86,100,16.28,overcast clouds,2021-01-17 23:05:10
521,Ranfurly,NZ,-45.1333,170.1,57.0,52,69,1.01,broken clouds,2021-01-17 23:05:10
522,Usak,TR,38.5,29.4167,24.01,97,78,4.29,broken clouds,2021-01-17 23:05:11
523,Zeven,DE,53.3,9.2833,33.01,65,100,3.0,overcast clouds,2021-01-17 23:05:11
524,Waingapu,ID,-9.6567,120.2641,79.21,79,89,4.97,light rain,2021-01-17 23:05:11
525,Kampene,CD,-3.6,26.6667,68.05,97,96,0.89,moderate rain,2021-01-17 23:05:11
526,Sukhobuzimskoye,RU,56.5,93.2728,19.4,68,40,8.95,light snow,2021-01-17 23:05:11
527,Palu,ID,-0.8917,119.8707,76.62,68,100,2.93,overcast clouds,2021-01-17 23:04:59
528,Mukhen,RU,48.1,136.1,-9.33,86,72,3.83,broken clouds,2021-01-17 23:05:12
529,Kulhudhuffushi,MV,6.6221,73.07,81.34,77,24,12.88,moderate rain,2021-01-17 23:05:12
530,Necochea,AR,-38.5473,-58.7368,62.01,74,78,16.67,broken clouds,2021-01-17 23:05:12
531,Soc Trang,VN,9.6033,105.98,69.8,88,68,4.61,broken clouds,2021-01-17 23:05:12
532,Russell,US,32.3502,-85.1999,51.8,40,1,3.44,clear sky,2021-01-17 23:05:13
533,George,ZA,-33.963,22.4617,62.6,88,20,6.91,few clouds,2021-01-17 23:05:13
534,Taltal,CL,-25.4,-70.4833,68.14,66,18,5.03,few clouds,2021-01-17 23:01:13
535,Goderich,CA,43.7501,-81.7165,32.0,93,100,4.61,light snow,2021-01-17 23:05:13
536,Copperas Cove,US,31.1241,-97.9031,60.8,25,1,5.41,clear sky,2021-01-17 23:05:13
537,Harrisburg,US,40.2737,-76.8844,42.8,52,75,8.05,broken clouds,2021-01-17 23:05:14
538,Warman,CA,52.3168,-106.5679,27.0,86,90,5.75,light snow,2021-01-17 23:05:14
539,Ilhabela,BR,-23.7781,-45.3581,78.1,79,49,3.36,scattered clouds,2021-01-17 23:05:14
540,Utica,US,43.1009,-75.2327,33.8,86,90,3.44,light snow,2021-01-17 23:03:55
541,Bonnyville,CA,54.2668,-110.735,32.0,93,90,7.38,light snow,2021-01-17 23:05:14
542,Kudahuvadhoo,MV,2.6708,72.8944,81.25,73,15,7.7,few clouds,2021-01-17 23:05:14
543,Toora-Khem,RU,52.4675,96.11,-2.78,88,68,0.47,broken clouds,2021-01-17 23:05:15
544,Yerbogachen,RU,61.2767,108.0108,-38.13,79,100,5.37,overcast clouds,2021-01-17 23:05:15
545,Karpathos,GR,35.507,27.2132,48.2,43,77,18.41,broken clouds,2021-01-17 23:05:15
546,Illapel,CL,-31.6308,-71.1653,72.99,36,0,6.24,clear sky,2021-01-17 23:05:15
547,Hofn,IS,64.2539,-15.2082,39.24,71,100,11.14,overcast clouds,2021-01-17 23:05:15
548,Turbat,PK,26.0023,63.044,56.75,76,0,1.14,clear sky,2021-01-17 23:02:44
549,Labuhan,ID,-6.8844,112.2051,77.2,85,99,8.63,light rain,2021-01-17 23:05:16
550,Anadyr,RU,64.75,177.4833,-18.0,76,100,11.18,snow,2021-01-17 23:05:16
551,San Andres,CO,12.5847,-81.7006,82.4,74,40,6.91,light rain,2021-01-17 23:05:16
552,Bam,IR,29.106,58.357,55.72,41,0,10.33,clear sky,2021-01-17 23:05:16
553,Acarau,BR,-2.8856,-40.12,79.97,79,88,14.58,light rain,2021-01-17 23:01:50
554,Viransehir,TR,37.2353,39.7631,44.15,93,97,13.62,overcast clouds,2021-01-17 23:05:17
555,Lindi,TZ,-10.0,39.7167,76.69,92,64,4.07,broken clouds,2021-01-17 23:05:17
556,Samarai,PG,-10.6167,150.6667,84.92,74,78,13.35,broken clouds,2021-01-17 23:05:17
557,Puerto Madryn,AR,-42.7692,-65.0385,71.19,47,17,12.53,few clouds,2021-01-17 23:02:50
558,Safranbolu,TR,41.2508,32.6942,27.05,96,100,4.43,snow,2021-01-17 23:05:17
559,Omboue,GA,-1.5746,9.2618,77.45,87,84,7.34,light rain,2021-01-17 23:05:18
560,Dakoro,NE,14.5106,6.765,71.19,21,85,15.39,overcast clouds,2021-01-17 23:05:18
561,Belaya Gora,RU,68.5333,146.4167,-37.71,83,39,0.54,scattered clouds,2021-01-17 23:05:18
562,Komsomolskiy,UZ,40.4272,71.7189,35.6,55,88,6.91,overcast clouds,2021-01-17 23:05:18
563,Patria,PH,11.7403,122.0171,77.43,86,100,12.48,overcast clouds,2021-01-17 23:05:18
564,Amahai,ID,-3.3333,128.9167,82.0,91,100,1.99,overcast clouds,2021-01-17 23:01:24
565,Kandrian,PG,-6.2167,149.55,85.42,69,54,4.43,broken clouds,2021-01-17 23:05:20
566,Tarata,BO,-17.6167,-66.0167,59.0,88,90,8.57,moderate rain,2021-01-17 23:05:20
567,Cartagena,CO,10.3997,-75.5144,84.2,74,20,11.5,few clouds,2021-01-17 23:00:30
568,Burley,US,42.5357,-113.7928,42.8,61,90,17.27,overcast clouds,2021-01-17 23:05:03
569,Acapulco,MX,16.8634,-99.8901,84.2,65,40,8.05,scattered clouds,2021-01-17 23:05:20
570,Nemuro,JP,43.3236,145.575,23.29,94,97,8.23,overcast clouds,2021-01-17 23:02:03
571,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,23.0,68,90,22.37,snow,2021-01-17 23:05:21
572,Isangel,VU,-19.55,169.2667,86.0,89,75,5.75,broken clouds,2021-01-17 23:05:21
573,Sao Francisco Do Conde,BR,-12.6275,-38.68,82.4,65,40,12.66,scattered clouds,2021-01-17 23:05:21
574,Maroantsetra,MG,-15.4333,49.7333,76.42,88,49,1.99,scattered clouds,2021-01-17 23:05:22
575,Nanortalik,GL,60.1432,-45.2371,26.76,93,100,4.7,overcast clouds,2021-01-17 23:05:22
576,Jiayuguan,CN,39.8167,98.3,17.29,66,0,0.02,clear sky,2021-01-17 23:05:22
577,Iracoubo,GF,5.4802,-53.2011,77.11,87,96,11.07,overcast clouds,2021-01-17 23:05:23
578,Port Hedland,AU,-20.3167,118.5667,91.4,31,13,9.22,few clouds,2021-01-17 23:05:23
579,Chicama,PE,-7.8447,-79.1469,75.02,68,28,10.38,scattered clouds,2021-01-17 23:05:23
580,Petauke,ZM,-14.2426,31.3253,68.25,94,100,1.9,light rain,2021-01-17 23:05:23
581,Doba,TD,8.65,16.85,73.76,21,1,4.68,clear sky,2021-01-17 23:05:23
582,Abashiri,JP,44.0213,144.2697,14.36,92,65,11.43,broken clouds,2021-01-17 23:01:07
583,Gamba,GA,-2.65,10.0,77.72,84,100,5.06,overcast clouds,2021-01-17 23:05:24
584,Yelizovo,RU,53.1873,158.3805,23.0,68,90,22.37,snow,2021-01-17 23:05:24
585,Atherton,GB,53.5237,-2.4935,42.01,82,88,1.99,overcast clouds,2021-01-17 23:05:24
586,La Rioja,ES,42.25,-2.5,46.4,87,90,6.91,overcast clouds,2021-01-17 23:03:00
587,Rumphi,MW,-11.0186,33.8575,64.58,85,99,2.84,overcast clouds,2021-01-17 23:05:24
588,Miguel Auza,MX,24.2933,-103.4503,63.75,25,0,7.29,clear sky,2021-01-17 23:05:25
589,Trinidad,BO,-14.8333,-64.9,82.4,89,75,5.75,light rain,2021-01-17 23:05:25
590,Padre Paraiso,BR,-17.0742,-41.4844,66.92,77,6,5.82,clear sky,2021-01-17 23:05:25
591,Jiwani,PK,25.05,61.7417,69.62,77,0,7.63,clear sky,2021-01-17 23:05:25
592,Grindavik,IS,63.8424,-22.4338,33.8,93,90,17.27,overcast clouds,2021-01-17 23:01:52
593,Yumen,CN,40.2833,97.2,16.18,76,0,12.93,clear sky,2021-01-17 23:05:25
594,Turayf,SA,31.6725,38.6637,48.2,66,40,6.91,scattered clouds,2021-01-17 23:02:49
595,Labrea,BR,-7.2586,-64.7981,77.41,92,70,2.51,broken clouds,2021-01-17 23:05:26
596,Pangai,TO,-19.8,-174.35,86.0,79,20,6.91,few clouds,2021-01-17 23:05:26
597,Saint-Joseph,RE,-21.3667,55.6167,78.8,73,0,4.61,clear sky,2021-01-17 23:05:26
598,Kato Soulion,GR,38.1667,24.0,36.0,58,97,5.17,overcast clouds,2021-01-17 23:05:26
599,Oum Hadjer,TD,13.2954,19.6966,70.09,18,0,9.98,clear sky,2021-01-17 23:05:26
600,Bagdarin,RU,54.4333,113.6,-30.62,73,1,1.23,clear sky,2021-01-17 23:05:27
601,Mikkeli,FI,61.6886,27.2723,18.28,98,87,4.09,overcast clouds,2021-01-17 23:05:27
602,Bonavista,CA,48.6499,-53.1147,37.0,100,100,9.22,light rain,2021-01-17 23:05:27
603,Murray Bridge,AU,-35.1167,139.2667,61.0,72,54,11.41,broken clouds,2021-01-17 23:05:27
604,Portland,US,45.5234,-122.6762,52.0,71,40,1.9,scattered clouds,2021-01-17 23:02:27
605,Arosa,CH,46.7779,9.6762,30.99,91,99,4.56,light snow,2021-01-17 23:00:30
606,Nyurba,RU,63.2842,118.3319,-33.54,82,100,5.5,overcast clouds,2021-01-17 23:05:28
607,Nantucket,US,41.2835,-70.0995,41.0,60,1,25.32,clear sky,2021-01-17 23:05:28
608,Pevek,RU,69.7008,170.3133,-28.89,86,6,4.29,clear sky,2021-01-17 23:05:28
609,Vanavara,RU,60.34,102.2797,-18.56,87,100,8.19,light snow,2021-01-17 23:05:28
610,Ulaanbaatar,MN,47.9077,106.8832,-14.8,70,24,4.61,few clouds,2021-01-17 23:05:28
611,Murgab,TM,37.4966,61.9714,50.0,62,75,9.22,broken clouds,2021-01-17 23:05:29
612,Aldan,RU,58.6031,125.3894,-46.88,74,43,3.44,scattered clouds,2021-01-17 23:05:29
613,Fortuna,US,40.5982,-124.1573,60.01,82,1,11.5,clear sky,2021-01-17 23:05:29
614,Zhezkazgan,KZ,47.8043,67.7144,13.89,93,100,4.85,overcast clouds,2021-01-17 23:05:30
615,Cururupu,BR,-1.8283,-44.8683,77.04,86,57,3.2,broken clouds,2021-01-17 23:05:30
616,Karratha,AU,-20.7377,116.8463,91.35,51,52,5.1,broken clouds,2021-01-17 23:05:30
617,Nuevo Progreso,MX,23.1667,-97.95,72.0,56,99,7.0,overcast clouds,2021-01-17 23:05:30
618,Noumea,NC,-22.2763,166.4572,84.2,74,90,4.61,overcast clouds,2021-01-17 23:05:30
619,Kuah,MY,6.3265,99.8432,80.6,65,20,6.91,few clouds,2021-01-17 23:05:31
620,Inirida,CO,3.8653,-67.9239,76.17,93,85,1.59,light rain,2021-01-17 23:05:31
621,Great Bend,US,38.3645,-98.7648,46.99,31,1,12.66,clear sky,2021-01-17 23:05:31
622,Billings,US,45.7833,-108.5007,44.6,49,75,23.02,broken clouds,2021-01-17 23:02:26
623,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-28.08,78,67,2.39,broken clouds,2021-01-17 23:05:32
624,Bermejo,AR,-32.8833,-68.8,86.0,16,0,5.75,clear sky,2021-01-17 23:05:32
625,Te Anau,NZ,-45.4167,167.7167,49.41,82,93,5.73,light rain,2021-01-17 23:05:32
626,Colares,PT,38.7992,-9.4469,53.01,63,66,6.08,broken clouds,2021-01-17 23:05:32
627,Bulawayo,ZW,-20.15,28.5833,66.22,94,100,5.03,overcast clouds,2021-01-17 23:05:33
628,Kalianget,ID,-7.05,113.9333,77.23,86,100,11.45,light rain,2021-01-17 23:05:33
629,Niquelandia,BR,-14.4739,-48.4597,71.69,86,100,2.44,overcast clouds,2021-01-17 23:05:33
630,Mogadishu,SO,2.0371,45.3438,76.21,82,95,20.89,overcast clouds,2021-01-17 23:05:33
631,Xiaoweizhai,CN,26.1903,107.5125,32.25,93,2,2.08,clear sky,2021-01-17 23:05:11
632,Kindu,CD,-2.95,25.95,70.97,91,100,1.61,light rain,2021-01-17 23:05:33
633,Axim,GH,4.8699,-2.2405,79.3,82,6,7.31,clear sky,2021-01-17 23:05:34
634,Suwannaphum,TH,15.6035,103.8021,63.0,77,0,5.75,clear sky,2021-01-17 23:05:34
635,Shevchenkove,UA,49.6959,37.1735,3.2,78,0,6.71,snow,2021-01-17 23:05:34
636,Miranda,CO,3.2499,-76.2281,84.2,54,40,9.22,moderate rain,2021-01-17 23:05:34
637,Yaan,NG,7.3833,8.5667,79.23,17,5,3.42,clear sky,2021-01-17 23:05:34
638,Dzhebariki-Khaya,RU,62.2167,135.8,-52.91,76,78,1.79,broken clouds,2021-01-17 23:05:35
639,Maniwaki,CA,46.3834,-75.966,21.2,86,99,6.91,overcast clouds,2021-01-17 23:02:27
640,Rantauprapat,ID,2.1,99.8333,73.2,96,100,2.86,overcast clouds,2021-01-17 23:05:35
641,Bastia,FR,42.6667,9.3333,48.99,87,75,2.3,broken clouds,2021-01-17 23:05:35
642,Bahia Honda,CU,22.9036,-83.1592,67.57,75,98,5.48,overcast clouds,2021-01-17 23:05:35
643,Black River,JM,18.0264,-77.8487,80.6,74,20,14.97,few clouds,2021-01-17 23:05:35
644,Ayagoz,KZ,47.9714,80.4392,12.16,83,22,5.06,few clouds,2021-01-17 23:05:36
645,Sobolevo,RU,54.4299,31.8996,-9.78,90,25,3.98,scattered clouds,2021-01-17 23:05:36
646,Skjervoy,NO,70.0311,20.9714,36.59,82,100,14.52,overcast clouds,2021-01-17 23:05:36
647,Ponta Delgada,PT,37.7333,-25.6667,61.0,88,40,18.41,scattered clouds,2021-01-17 23:05:36
648,Garissa,KE,-0.4536,39.6401,78.71,70,56,11.95,broken clouds,2021-01-17 23:05:36
649,Basoda,IN,23.85,77.9333,60.93,39,1,5.17,clear sky,2021-01-17 23:05:36
650,Muros,ES,42.7762,-9.0603,51.01,92,5,6.31,clear sky,2021-01-17 23:05:37
651,Dahuk,IQ,36.8695,42.994,46.26,85,100,14.0,overcast clouds,2021-01-17 23:05:37
652,Zheshart,RU,62.0731,49.5733,-1.77,92,100,5.44,light snow,2021-01-17 23:05:37
653,Reinach,CH,47.2667,8.1833,34.0,95,100,8.01,overcast clouds,2021-01-17 23:05:37
654,Praya,CV,14.9215,-23.5087,71.6,73,0,17.27,clear sky,2021-01-17 23:05:37
655,Bogo,PH,11.0517,124.0055,77.14,85,100,11.3,overcast clouds,2021-01-17 23:01:34
656,Manoel Urbano,BR,-8.8389,-69.2597,79.16,85,15,2.39,few clouds,2021-01-17 23:05:38
657,Timberlake,US,37.3207,-79.2575,42.8,52,75,4.25,broken clouds,2021-01-17 23:05:38
658,Argentan,FR,48.75,-0.0167,41.0,87,0,10.36,light rain,2021-01-17 23:05:38
659,Manggar,ID,-2.8833,108.2667,78.8,85,100,14.34,overcast clouds,2021-01-17 23:05:39
660,Phillaur,IN,31.0292,75.7842,44.19,75,0,4.52,clear sky,2021-01-17 23:05:39
661,Vardo,NO,70.3705,31.1107,33.8,86,20,25.32,light snow,2021-01-17 23:05:39
662,Mahajanga,MG,-15.7167,46.3167,82.4,83,20,2.3,moderate rain,2021-01-17 23:05:39
663,Palmer,US,42.1584,-72.3287,39.99,56,90,8.05,overcast clouds,2021-01-17 23:01:59
664,Mercedes,AR,-34.6515,-59.4307,73.99,42,0,8.86,clear sky,2021-01-17 23:02:19
665,Avdon,RU,54.6667,55.7167,-5.01,84,75,8.95,broken clouds,2021-01-17 23:05:39
666,Tual,ID,-5.6667,132.75,82.47,80,93,18.75,light rain,2021-01-17 23:01:03
667,Shenjiamen,CN,29.9576,122.298,37.71,71,0,5.21,clear sky,2021-01-17 23:05:40
668,Kango,GA,0.1943,10.0951,75.04,94,75,1.23,broken clouds,2021-01-17 23:05:40
669,Quzhou,CN,28.9594,118.8686,33.4,87,0,3.76,clear sky,2021-01-17 23:05:40
670,Ayutthaya,TH,14.2833,100.5,69.8,68,0,3.44,clear sky,2021-01-17 23:05:40
671,Rehoboth,NA,-23.3167,17.0833,74.19,42,94,9.19,overcast clouds,2021-01-17 23:05:41
672,Jibuti,DJ,11.5,42.5,73.4,83,75,6.38,broken clouds,2021-01-17 23:05:41
673,Uberlandia,BR,-18.9186,-48.2772,71.02,81,100,1.45,light rain,2021-01-17 23:05:41
674,Vigeland,NO,58.0844,7.305,37.99,87,100,3.0,light snow,2021-01-17 23:05:41
675,Wahiawa,US,21.5028,-158.0236,78.01,88,90,8.63,overcast clouds,2021-01-17 23:03:25
676,Moron,AR,-34.6534,-58.6198,75.99,45,0,3.0,clear sky,2021-01-17 23:05:42
677,Springdale,US,36.1867,-94.1288,46.4,42,20,13.8,few clouds,2021-01-17 23:05:27
678,Stornoway,GB,58.2093,-6.3865,39.2,81,40,18.41,light rain,2021-01-17 23:05:42
679,Jinka,ET,5.65,36.65,67.37,56,56,2.28,broken clouds,2021-01-17 23:05:42
680,Lucea,JM,18.451,-78.1736,80.6,74,20,14.97,few clouds,2021-01-17 23:05:36
681,Henties Bay,NA,-22.116,14.2845,68.0,85,62,5.35,broken clouds,2021-01-17 23:02:04
682,Birjand,IR,32.8663,59.2211,39.2,24,0,11.5,clear sky,2021-01-17 23:05:43
683,Fairbanks,US,64.8378,-147.7164,3.2,85,1,2.13,clear sky,2021-01-17 23:05:43
684,Santa Catarina,BR,-27.0,-50.0,69.4,99,100,1.79,overcast clouds,2021-01-17 23:05:43
685,Arshan,RU,46.2732,44.22,19.4,93,100,20.13,light snow,2021-01-17 23:05:43
686,Campobasso,IT,41.6333,14.5833,37.0,89,76,5.99,snow,2021-01-17 23:02:00
687,Sajanan,TN,37.0573,9.2426,57.2,53,82,6.91,light rain,2021-01-17 23:05:44
688,Nizhniy Odes,RU,63.6445,54.856,-11.61,90,89,3.62,overcast clouds,2021-01-17 23:05:44
689,Urengoy,RU,65.9667,78.3667,-2.16,92,100,11.36,overcast clouds,2021-01-17 23:05:44
690,Adana,TR,36.985,35.2881,44.6,93,20,9.22,few clouds,2021-01-17 23:01:57
691,Eyrarbakki,IS,63.863,-21.1481,33.8,93,75,13.8,light rain and snow,2021-01-17 23:05:44
692,El Dorado,US,38.7666,-120.5177,70.0,37,1,6.91,clear sky,2021-01-17 23:05:45
693,Virginia Beach,US,36.8529,-75.978,46.0,63,76,12.5,broken clouds,2021-01-17 23:05:25
694,Rocha,UY,-34.4833,-54.3333,65.28,70,7,9.42,clear sky,2021-01-17 23:01:09
695,Borovskoy,KZ,53.8,64.15,-4.38,89,0,8.16,clear sky,2021-01-17 23:05:45
696,Kempsey,AU,-31.0833,152.8333,77.0,65,98,3.0,overcast clouds,2021-01-17 23:03:46
697,Skibbereen,IE,51.55,-9.2667,35.6,93,40,8.05,scattered clouds,2021-01-17 23:02:28
